id,lclas,mlsfc,id_poi,poi_nm,branch_nm,sub_nm,mcate_cd,mcate_nm,pnu,sido_nm,sgg_nm,bemd_nm,ri_nm,beonji,badm_cd,hadm_cd,rd_cd,rd_nm,bld_num,x,y,grid_cd,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KC497PP19N000262,장소,문화시설,16223859,ITDVD영화관,,,92005,비디오/DVD감상실,4111513400100600003,경기도,수원시 팔달구,매산로1가,,60-3,4111513400,4111566000,411153176018,향교로,2,127.001607354478,37.2674627953268,다사558188,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000263,장소,문화시설,16224021,DVD캐슬,,,92005,비디오/DVD감상실,4111513400100480003,경기도,수원시 팔달구,매산로1가,,48-3,4111513400,4111566000,411153176018,향교로,12,127.002520997016,37.2677756356033,다사558188,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000264,장소,문화시설,16224041,DVD테이크5,,,92005,비디오/DVD감상실,4111513400100480005,경기도,수원시 팔달구,매산로1가,,48-5,4111513400,4111566000,411153176018,향교로,14,127.002732732799,37.2678556674583,다사559188,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000265,장소,문화시설,16224072,매가맥스DVD,,,92005,비디오/DVD감상실,4111513400100390010,경기도,수원시 팔달구,매산로1가,,39-10,4111513400,4111566000,411153176018,향교로,16,127.002885331106,37.2679243634949,다사559188,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000266,장소,문화시설,16224301,영화관람실,,,92005,비디오/DVD감상실,4111513400100580009,경기도,수원시 팔달구,매산로1가,,58-9,4111513400,4111566000,411153176007,매산로,6,127.00217950748,37.2668296303394,다사558187,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000267,장소,문화시설,16237366,CGV,대구스타디움점,,100208,CGV,2726012700105040000,대구광역시,수성구,대흥동,,504,2726012700,2726068000,272603146023,유니버시아드로,140,128.686472045869,35.832192682005,마마071601,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000268,장소,문화시설,16238753,멀티플러스,,,92005,비디오/DVD감상실,1171010100101830001,서울특별시,송파구,잠실동,,183-1,1171010100,1171065000,117104169204,백제고분로7길,39,127.083250827023,37.5109402769032,다사631458,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000269,장소,문화시설,16244149,키노스크린,,,92005,비디오/DVD감상실,4613010800103850000,전라남도,여수시,교동,,385,4613010800,4613057000,461304646874,진남상가길,39-2,127.73259986452,34.7410987327482,라라212385,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000270,장소,문화시설,16261759,포니DVD영화관,,,92005,비디오/DVD감상실,4117110100106740065,경기도,안양시 만안구,안양동,,674-65,4117110100,4117151000,411714346195,안양로304번길,13,126.921769566134,37.3997087052954,다사488335,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000271,장소,문화시설,16261841,테이크파이브,,,92005,비디오/DVD감상실,4117110100106740083,경기도,안양시 만안구,안양동,,674-83,4117110100,4117151000,411714346302,장내로149번길,49,126.922324622428,37.4001684129199,다사488336,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000272,장소,문화시설,16266175,엠엔지DVD,,,92005,비디오/DVD감상실,4121010100101581347,경기도,광명시,광명동,,158-1347,4121010100,4121055000,412103000122,광명로,894,126.854273310623,37.4787201310139,다사429423,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000273,장소,문화시설,16266863,길DVD영화관,,,92005,비디오/DVD감상실,1174010500103900002,서울특별시,강동구,길동,,390-2,1174010500,1174068500,117402000006,양재대로,1476,127.140144133362,37.5374939308458,다사682487,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000274,장소,문화시설,16269339,토마토DVD영화관,,,92005,비디오/DVD감상실,4113511400101790000,경기도,성남시 분당구,구미동,,179,4113511400,4113567000,411354340015,구미로9번길,17,127.109937282707,37.3399012416469,다사654268,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000275,장소,문화시설,16274667,스마일멀티방,,,92005,비디오/DVD감상실,1129011600100030002,서울특별시,성북구,동선동1가,,3-2,1129011600,1129057500,112904121095,동소문로20다길,17,127.017721124069,37.5919638700607,다사574548,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000276,장소,문화시설,16278572,포스영화관,,,92005,비디오/DVD감상실,4833010300106870003,경상남도,양산시,중부동,,687-3,4833010300,4833051500,483304814599,양산역6길,17,129.027756389147,35.3374368995336,마마388057,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000277,장소,문화시설,16295555,골드DVD영화관,,,92005,비디오/DVD감상실,1147010200104060296,서울특별시,양천구,목동,,406-296,1147010200,1147051000,114703114014,오목로,337-2,126.875237963207,37.5248798768671,다사447474,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000278,장소,문화시설,16306596,로딩영화관,,,92005,비디오/DVD감상실,1162010300110610028,서울특별시,관악구,남현동,,1061-28,1162010300,1162063000,116202000004,과천대로,951,126.98129396919,37.4755237425337,다사541419,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000279,장소,문화시설,16307202,스크린로드비디오방,,,92005,비디오/DVD감상실,1135010300104410019,서울특별시,노원구,공릉동,,441-19,1135010300,1135060000,113503005050,공릉로,207,127.077692995715,37.6279055434553,다사627588,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000280,장소,문화시설,16319721,씨네마칸DVD,,,92005,비디오/DVD감상실,1120010700100190100,서울특별시,성동구,행당동,,19-100,1120010700,1120055000,112003103002,마조로,9,127.040570735649,37.5587164275266,다사594511,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000281,장소,문화시설,16323082,아마존DVD영화관,,,92005,비디오/DVD감상실,1159010200105020004,서울특별시,동작구,상도동,,502-4,1159010200,1159053000,115903119004,사당로,18,126.956256509519,37.4952194249816,다사519441,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000282,장소,문화시설,16325809,월드비디오방,,,92005,비디오/DVD감상실,1114016200101100007,서울특별시,중구,신당동,,110-7,1114016200,1114065000,111403101011,퇴계로,414,127.017691995716,37.5652970579958,다사574518,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000283,장소,문화시설,16326043,씨네월드디비디,,,92005,비디오/DVD감상실,1111013600100750001,서울특별시,종로구,인사동,,75-1,1111013600,1111061500,111102100001,삼일대로,405,126.987401348893,37.5707754426168,다사547525,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000284,장소,문화시설,16330641,WOL시네마,,,92005,비디오/DVD감상실,1150010300110660020,서울특별시,강서구,화곡동,,1066-20,1150010300,1150056000,115003005069,화곡로,149,126.838176370262,37.5412913416021,다사415493,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000285,장소,문화시설,16335244,타임DVD영화관,,,92005,비디오/DVD감상실,1150010300110980009,서울특별시,강서구,화곡동,,1098-9,1150010300,1150059100,115003115009,우장산로,125,126.849977390928,37.5532635625463,다사425506,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000286,장소,문화시설,16336086,명보DVD영화관,,,92005,비디오/DVD감상실,1147010100111830009,서울특별시,양천구,신정동,,1183-9,1147010100,1147064000,114703005068,중앙로,259-1,126.85283794802,37.5195262069708,다사428468,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000287,장소,문화시설,16339935,헐리우드DVD,,,92005,비디오/DVD감상실,1123010800100420043,서울특별시,동대문구,회기동,,42-43,1123010800,1123071000,112304115019,경희대로1길,10,127.05168357776,37.5918433064767,다사604548,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000288,장소,문화시설,16339971,타임영화관,,,92005,비디오/DVD감상실,1153010200111250002,서울특별시,구로구,구로동,,1125-2,1153010200,1153054000,115302005010,시흥대로,569,126.901751555715,37.4838255002779,다사471428,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000289,장소,문화시설,16347801,CGV,대전터미널점,,100208,CGV,3011011500100680002,대전광역시,동구,용전동,,68-2,3011011500,3011064000,301104292211,동서대로1695번길,30,127.437645676342,36.3509762759531,다바944170,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000290,장소,문화시설,16356939,메가박스,양주점,,100212,메가박스,4163010600106510001,경기도,양주시,광사동,,651-1,4163010600,4163052000,416303212003,고읍남로,6-6,127.080074713597,37.7962357939144,다사630774,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000291,장소,문화시설,16362021,롯데시네마,김포공항점,,100209,롯데시네마,1150010900108860000,서울특별시,강서구,방화동,,886,1150010900,1150064000,115004145490,하늘길,38,126.803697375411,37.5639090755596,다사385518,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000292,장소,문화시설,16364809,롯데시네마,수완점,,100209,롯데시네마,2920012300116780000,광주광역시,광산구,장덕동,,1678,2920012300,2920063700,292003163047,장신로,98,126.820578226955,35.1900394982332,다라381885,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000293,장소,문화시설,16364839,롯데시네마,파주아울렛점,,100209,롯데시네마,4148011500106440000,경기도,파주시,문발동,,644,4148011500,4148054000,414803206030,문발로,284,126.692575279336,37.7180929611495,다사288690,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000294,장소,문화시설,16367919,메가박스,첨단점,,100212,메가박스,2920011600106880004,광주광역시,광산구,쌍암동,,688-4,2920011600,2920062400,292003162090,앰코로,35,126.852401227186,35.2212321261107,다라410919,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000295,장소,문화시설,16368659,CGV,대구아카데미점,,100208,CGV,2711011700100650001,대구광역시,중구,남일동,,65-1,2711011700,2711056500,271102007001,중앙대로,412,128.594297076714,35.8699412046765,라마987642,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000296,장소,문화시설,16371397,CGV,김포풍무점,,100208,CGV,4157010700100380001,경기도,김포시,풍무동,,38-1,4157010700,4157055000,415703209124,풍무로,167,126.724096410887,37.6101444740829,다사315570,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000297,장소,문화시설,16371403,CGV,의정부점,,100208,CGV,4115010100101680054,경기도,의정부시,의정부동,,168-54,4115010100,4115053000,411504855242,평화로,525,127.046168285622,37.7371977092613,다사600709,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000298,장소,문화시설,16371445,CGV,대구현대점,,100208,CGV,2711013900102000000,대구광역시,중구,계산동2가,,200,2711013900,2711057500,271102007002,달구벌대로,2077,128.590640710685,35.8666930408665,라마984638,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000299,장소,문화시설,16371449,CGV,인천공항점,,100208,CGV,2811014700128510000,인천광역시,중구,운서동,,2851,2811014700,2811062800,281103149003,공항로,271,126.452679648114,37.4472610280162,다사073391,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000300,장소,문화시설,16371452,CGV,홍성점,,100208,CGV,4480025030110420000,충청남도,홍성군,홍성읍,고암리,1042,4480025030,4480025000,448004586435,조양로247번길,9,126.676088505793,36.6008839618187,다바263450,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000301,장소,문화시설,16371936,롯데시네마,평촌점,,100209,롯데시네마,4117310400110390000,경기도,안양시 동안구,호계동,,1039,4117310400,4117361000,411732182002,시민대로,180,126.950417976251,37.3903622738127,다사513325,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000302,장소,문화시설,16382837,CGV,천안펜타포트점,,100208,CGV,4413310800112890000,충청남도,천안시 서북구,불당동,,1289,4413310800,4413356500,441333250062,공원로,196,127.101429980812,36.7984223727,다바644667,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000303,장소,문화시설,16391975,CGV,여의도점,,100208,CGV,1156011000100230001,서울특별시,영등포구,여의도동,,23-1,1156011000,1156054000,115603118002,국제금융로,10,126.925554244936,37.525695614137,다사492475,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000304,장소,문화시설,16392467,NDVD,,,92005,비디오/DVD감상실,1121510700100080024,서울특별시,광진구,화양동,,8-24,1121510700,1121571000,112154112320,아차산로33길,15,127.070073437673,37.5410309715262,다사620491,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000305,장소,문화시설,16393800,롯데시네마,광주터미널점,,100209,롯데시네마,4161010100100250003,경기도,광주시,경안동,,25-3,4161010100,4161051000,416102211001,광주대로,30,127.261304914589,37.4099605973247,다사788345,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000306,장소,문화시설,16399088,CGV,인천연수점,,100208,CGV,2818510500109260000,인천광역시,연수구,동춘동,,926,2818510500,2818579500,281852008006,청능대로,210,126.683299947523,37.4063549196692,다사277344,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000307,장소,문화시설,16419209,롯데시네마,양주고읍점,,100209,롯데시네마,4163010600106510006,경기도,양주시,광사동,,651-6,4163010600,4163052000,416303212003,고읍남로,6-16,127.078916853308,37.7956922241149,다사629774,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000308,장소,문화시설,16489270,양주자동차극장,,,100207,자동차전용극장,4163011500104860004,경기도,양주시,고암동,,486-4,4163011500,4163055000,416304436344,청담로243번길,93,127.067883354007,37.8194562226098,다사619800,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000309,장소,문화시설,16507786,롯데시네마,서청주점,,100209,롯데시네마,4311313800108110000,충청북도,청주시 흥덕구,비하동,,811,4311313800,4311376000,431133014065,2순환로,1004,127.421661752708,36.644887469768,다바929496,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000310,장소,문화시설,16508591,와우4D파크,,,100202,일반극장/영화관,4148032022116520155,경기도,파주시,탄현면,법흥리,1652-155,4148032022,4148032000,414804418865,헤이리마을길,55-60,126.694711220755,37.7893929786944,다사290769,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000311,장소,문화시설,16511687,롯데시네마,합정점,,100209,롯데시네마,1144012000104900000,서울특별시,마포구,서교동,,490,1144012000,1144068000,114403113014,양화로,45,126.913490584993,37.5503732005751,다사481502,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000312,장소,문화시설,16511688,롯데시네마,황학점,,100209,롯데시네마,1114016500125450000,서울특별시,중구,황학동,,2545,1114016500,1114067000,111403100021,청계천로,400,127.02290113049,37.5709980693385,다사578525,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000313,장소,문화시설,16511695,롯데시네마,경산점,,100209,롯데시네마,4729011200104390007,경상북도,경산시,대평동,,439-7,4729011200,4729055000,472903313003,강변동로,278,128.733404152256,35.8347048272734,마마113605,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000314,장소,문화시설,16511794,메가박스,백석점,,100212,메가박스,4128510600112420000,경기도,고양시 일산동구,백석동,,1242,4128510600,4128555100,412853192094,중앙로,1036,126.789828614614,37.6438086736655,다사373607,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000315,장소,문화시설,16515922,블래스유DVD영화관,,,92005,비디오/DVD감상실,4113510500102480003,경기도,성남시 분당구,서현동,,248-3,4113510500,4113558000,411354340225,서현로210번길,14,127.124434123612,37.3862957026679,다사667319,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000316,장소,문화시설,16516932,롯데시네마,진해점,,100209,롯데시네마,4812914000105430003,경상남도,창원시 진해구,석동,,543-3,4812914000,4812958000,481292000030,진해대로,752,128.697451656259,35.158806923032,마라090854,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000317,장소,문화시설,16524464,초록사과키즈영화관,일산주엽점,,100202,일반극장/영화관,4128710200100720002,경기도,고양시 일산서구,주엽동,,72-2,4128710200,4128755000,412873192094,중앙로,1406,126.763892835394,37.6693447178622,다사350635,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000318,장소,문화시설,16536259,영화공간주안,,,100202,일반극장/영화관,2817710500101660001,인천광역시,미추홀구,주안동,,166-1,2817710500,2817762000,281772008003,미추홀대로,716,126.680613454487,37.4612983723006,다사275405,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000319,장소,문화시설,16536282,롯데시네마,가산디지털점,,100209,롯데시네마,1154510100100600008,서울특별시,금천구,가산동,,60-8,1154510100,1154551000,115454151192,디지털로10길,9,126.889176062864,37.4776630279842,다사459422,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000320,장소,문화시설,16538378,레드카펫DVD,,,92005,비디오/DVD감상실,3017010800100050026,대전광역시,서구,괴정동,,5-26,3017010800,3017056000,301703010024,계룡로,590,127.388838085577,36.341483938858,다바900160,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000321,장소,문화시설,16557658,CGV,중계점,,100208,CGV,1135010600105090002,서울특별시,노원구,중계동,,509-2,1135010600,1135062500,113504130198,동일로204가길,12,127.068696250207,37.6397694213733,다사619601,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000322,장소,문화시설,16563237,CGV,울산삼산점,,100208,CGV,3114010600115690012,울산광역시,남구,삼산동,,1569-12,3114010600,3114057000,311403011003,화합로,185,129.338884932248,35.5413453550208,마마666288,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000323,장소,문화시설,16563263,CGV,대전가오점,,100208,CGV,3011010500105570000,대전광역시,동구,가오동,,557,3011010500,3011053000,301103010015,은어송로,72,127.45838559626,36.3069312259776,다바962121,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000324,장소,문화시설,16568499,CGV,통영점,,100208,CGV,4822011000106980001,경상남도,통영시,북신동,,698-1,4822011000,4822060000,482203333024,원문로,27,128.42557296033,34.8572582152914,라라846517,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000325,장소,문화시설,16568500,CGV,범계점,,100208,CGV,4117310400110390003,경기도,안양시 동안구,호계동,,1039-3,4117310400,4117361000,411733183006,동안로,119,126.951432733097,37.3894219866966,다사514323,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000326,장소,문화시설,16568501,CGV,대구수성점,,100208,CGV,2726011300112730000,대구광역시,수성구,범물동,,1273,2726011300,2726066100,272603146024,지범로,191,128.64028852393,35.8212551995624,마마030589,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000327,장소,문화시설,16568505,메가박스,덕천점,,100212,메가박스,2632010400103980015,부산광역시,북구,덕천동,,398-15,2632010400,2632056000,263202006007,만덕대로,23,129.007631436855,35.210975273146,마라372916,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000328,장소,문화시설,16568510,롯데시네마,브로드웨이점,,100209,롯데시네마,1168010800100030001,서울특별시,강남구,논현동,,3-1,1168010800,1168052100,116802122001,도산대로,118,127.021797610879,37.5165887302414,다사577464,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000329,장소,문화시설,16569780,엔피아DVD,인천계산점,,92005,비디오/DVD감상실,2824510200109460006,인천광역시,계양구,계산동,,946-6,2824510200,2824561100,282452008010,경명대로,1090,126.728096833241,37.5430110677957,다사318495,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000330,장소,문화시설,16571847,휴스테이,,,92005,비디오/DVD감상실,1141011600100520158,서울특별시,서대문구,창천동,,52-158,1141011600,1141058500,114104136230,연세로11길,14,126.936033916071,37.5590514125706,다사501512,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000331,장소,문화시설,16584484,CGV,신촌아트레온점,,100208,CGV,1141011600100200025,서울특별시,서대문구,창천동,,20-25,1141011600,1141058500,114103005057,신촌로,129,126.940195628289,37.5566167615993,다사505509,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000332,장소,문화시설,16589413,롯데시네마,안성점,,100209,롯데시네마,4155025021103060000,경기도,안성시,공도읍,양기리,306,4155025021,4155025000,415502012006,서동대로,4478,127.199523749152,37.00779419944,다바732899,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000333,장소,문화시설,16638539,DMZDVD방,,,92005,비디오/DVD감상실,1111017100100240001,서울특별시,종로구,명륜2가,,24-1,1111017100,1111065000,111104100416,창경궁로34길,26,127.001073524142,37.5839036239696,다사559539,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000334,장소,문화시설,16646462,CINE6DVD,,,92005,비디오/DVD감상실,1162010200116550013,서울특별시,관악구,신림동,,1655-13,1162010200,1162072500,116202005010,시흥대로,562,126.902176757243,37.4830415797034,다사471428,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000335,장소,문화시설,16647273,롯데시네마,마석점,,100209,롯데시네마,4136025621102550024,경기도,남양주시,화도읍,마석우리,255-24,4136025621,4136025600,413603000120,경춘로,1992,127.309477850548,37.6504001185802,다사831612,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000336,장소,문화시설,16652336,롯데시네마,신도림점,,100209,롯데시네마,1153010100106920000,서울특별시,구로구,신도림동,,692,1153010100,1153051000,115303000028,경인로,662,126.889035583344,37.5087986844953,다사460456,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000337,장소,문화시설,16655361,블루마씨네자동차극장,,,100207,자동차전용극장,3120011800109320000,울산광역시,북구,산하동,,932,3120011800,3120054000,,,,129.431384071685,35.6405099032011,마마748399,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000338,장소,문화시설,16656612,CGV,광주용봉점,,100208,CGV,2917010700100170016,광주광역시,북구,용봉동,,17-16,2917010700,2917059000,291703162018,문화소통로,170,126.911683591153,35.1827997805392,다라464876,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000339,장소,문화시설,16656721,롯데시네마,김해아울렛점,,100209,롯데시네마,4825012700114140000,경상남도,김해시,신문동,,1414,4825012700,4825061000,482503335054,장유로,469,128.82938507215,35.1851455840546,마라210885,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000340,장소,문화시설,16670765,디씨어터,,,92005,비디오/DVD감상실,1114014100100440002,서울특별시,중구,주자동,,44-2,1114014100,1114057000,111404103171,삼일대로2길,80,126.989747742113,37.5606422951899,다사549513,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000341,장소,문화시설,16676322,롯데시네마,인덕원점,,100209,롯데시네마,4117310200115020006,경기도,안양시 동안구,관양동,,1502-6,4117310200,4117356000,411732000018,흥안대로,519,126.976144654576,37.4003451982915,다사536335,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000342,장소,문화시설,16695241,메가박스,수원남문점,,100212,메가박스,4111512200100840005,경기도,수원시 팔달구,팔달로3가,,84-5,4111512200,4111574000,411153176017,행궁로,71,127.015896352756,37.2762982283214,다사570198,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000343,장소,문화시설,16701389,롯데시네마,아산터미널점,,100209,롯데시네마,4420011300105550005,충청남도,아산시,모종동,,555-5,4420011300,4420059000,442003253091,번영로,225,127.01608130277,36.7844573699471,다바568652,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000344,장소,문화시설,16701391,롯데시네마,충장로점,,100209,롯데시네마,2911011700100120002,광주광역시,동구,황금동,,12-2,2911011700,2911052500,291104277238,충장로안길,12,126.914660382486,35.148095190932,다라466838,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000345,장소,문화시설,16701393,CGV,정읍점,,100208,CGV,4518010100105250001,전라북도,정읍시,수성동,,525-1,4518010100,4518051000,451804610907,중앙1길,1,126.849490449512,35.5698802445289,다마410306,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000346,장소,문화시설,16710580,나래울극장,,,100202,일반극장/영화관,4113510300100040006,경기도,성남시 분당구,정자동,,4-6,4113510300,4113555000,411353180055,분당수서로,501,127.106885418518,37.3780722641467,다사651310,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000347,장소,문화시설,16717603,세종자동차극장,,,100207,자동차전용극장,3611010400102620006,세종특별자치시,,대평동,,262-6,3611010400,3611057000,,,,127.271571668592,36.4728314757557,다바795306,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000348,장소,문화시설,16718057,영화이야기,,,92005,비디오/DVD감상실,4824010800100700007,경상남도,사천시,벌리동,,70-7,4824010800,4824055000,482404802273,벌리한들길,88-2,128.079743913645,34.9398166126063,라라529607,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000349,장소,문화시설,16719292,SKY,DVD,,92005,비디오/DVD감상실,2729010700117900018,대구광역시,달서구,신당동,,1790-18,2729010700,2729058500,272904241227,서당로7길,48,128.492840230317,35.8551329161806,라마896625,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000350,장소,문화시설,16744135,씨네로,,,100202,일반극장/영화관,1168010100107270015,서울특별시,강남구,역삼동,,727-15,1168010100,1168065000,116804166196,논현로76길,7,127.03940607922,37.4970629157866,다사592443,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000351,장소,문화시설,16744433,CGV,청주지웰시티점,,100208,CGV,4311311400133810000,충청북도,청주시 흥덕구,복대동,,3381,4311311400,4311374100,431133237020,대농로,47-1,127.427737545751,36.6432837610974,다바935494,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000352,장소,문화시설,16744472,롯데시네마,울산성남점,,100209,롯데시네마,3111010600102560024,울산광역시,중구,성남동,,256-24,3111010600,3111058500,311104307399,젊음의2거리,33,129.32038690098,35.5531899028448,마마649301,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000353,장소,문화시설,16748871,문스,,,92005,비디오/DVD감상실,4514012100107920026,전라북도,익산시,신동,,792-26,4514012100,4514065600,451404608069,익산대로70길,20-1,126.955465883071,35.9636971036918,다마508742,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000354,장소,문화시설,16749638,프리미엄DVD,,,92005,비디오/DVD감상실,4514012100108020001,전라북도,익산시,신동,,802-1,4514012100,4514065600,451404607268,동서로13길,10-1,126.958791916824,35.9604968181851,다마511738,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000355,장소,문화시설,16755358,롯데DVD방,,,92005,비디오/DVD감상실,1156010400100160000,서울특별시,영등포구,영등포동3가,,16,1156010400,1156053500,115604154798,영중로10길,16,126.906969406767,37.5188676905369,다사475467,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
